record_id,sos_message,urgency_level,temperature_c,gas_ppm,humidity_percent,flood_sensor_level_cm,drone_image_label
5498,"Gas leak detected, strong smell in the area",High,29.3,184,66,0,Gas_Leak_Site
5499,"Gas leak detected, strong smell in the area",Medium,23.4,70,33,0,Gas_Leak_Site
5500,"Gas leak detected, strong smell in the area",High,20.2,163,78,0,Gas_Leak_Site
5501,"Gas leak detected, strong smell in the area",High,49.9,169,82,0,Gas_Leak_Site
5502,"Gas leak detected, strong smell in the area",High,31.5,51,89,0,Gas_Leak_Site
5503,"Gas leak detected, strong smell in the area",High,28.0,27,17,0,Gas_Leak_Site
5504,"Gas leak detected, strong smell in the area",High,32.9,59,46,0,Gas_Leak_Site
5505,"Gas leak detected, strong smell in the area",High,28.0,131,93,0,Gas_Leak_Site
5506,"Gas leak detected, strong smell in the area",High,42.6,137,29,0,Gas_Leak_Site
5507,"Gas leak detected, strong smell in the area",Low,41.3,20,22,0,Gas_Leak_Site
5508,"Gas leak detected, strong smell in the area",Medium,40.2,167,19,0,Gas_Leak_Site
5509,"Gas leak detected, strong smell in the area",High,46.8,87,30,0,Gas_Leak_Site
5510,"Gas leak detected, strong smell in the area",High,39.9,186,45,0,Gas_Leak_Site
5511,"Gas leak detected, strong smell in the area",Medium,43.6,195,95,0,Gas_Leak_Site
5512,"Gas leak detected, strong smell in the area",Low,49.5,185,84,0,Gas_Leak_Site
5513,"Gas leak detected, strong smell in the area",High,26.9,47,55,0,Gas_Leak_Site
5514,"Gas leak detected, strong smell in the area",High,24.0,110,57,0,Gas_Leak_Site
5515,"Gas leak detected, strong smell in the area",Low,25.7,56,84,0,Gas_Leak_Site
5516,"Gas leak detected, strong smell in the area",Medium,29.9,31,15,0,Gas_Leak_Site
5517,"Gas leak detected, strong smell in the area",High,29.5,65,22,0,Gas_Leak_Site
5518,"Gas leak detected, strong smell in the area",High,38.6,42,70,0,Gas_Leak_Site
5519,"Gas leak detected, strong smell in the area",High,38.6,65,74,0,Gas_Leak_Site
5520,"Gas leak detected, strong smell in the area",High,44.7,182,87,0,Gas_Leak_Site
5521,"Gas leak detected, strong smell in the area",High,28.1,88,48,0,Gas_Leak_Site
5522,"Gas leak detected, strong smell in the area",High,39.5,39,49,0,Gas_Leak_Site
5523,"Gas leak detected, strong smell in the area",Medium,41.2,28,71,0,Gas_Leak_Site
5524,"Gas leak detected, strong smell in the area",High,35.6,143,62,0,Gas_Leak_Site
5525,"Gas leak detected, strong smell in the area",Medium,23.1,156,72,0,Gas_Leak_Site
5526,"Gas leak detected, strong smell in the area",High,48.4,6,38,0,Gas_Leak_Site
5527,"Gas leak detected, strong smell in the area",Medium,37.3,12,12,0,Gas_Leak_Site
5528,"Gas leak detected, strong smell in the area",Low,43.8,81,94,0,Gas_Leak_Site
5529,"Gas leak detected, strong smell in the area",High,37.7,42,68,0,Gas_Leak_Site
5530,"Gas leak detected, strong smell in the area",Medium,35.9,44,48,0,Gas_Leak_Site
5531,"Gas leak detected, strong smell in the area",Low,29.2,46,81,0,Gas_Leak_Site
5532,"Gas leak detected, strong smell in the area",High,20.4,133,74,0,Gas_Leak_Site
5533,"Gas leak detected, strong smell in the area",Low,37.5,93,24,0,Gas_Leak_Site
5534,"Gas leak detected, strong smell in the area",High,22.1,154,40,0,Gas_Leak_Site
5535,"Gas leak detected, strong smell in the area",Medium,31.4,35,22,0,Gas_Leak_Site
5536,"Gas leak detected, strong smell in the area",Low,27.3,188,72,0,Gas_Leak_Site
5537,"Gas leak detected, strong smell in the area",High,35.6,145,16,0,Gas_Leak_Site
5538,"Gas leak detected, strong smell in the area",High,32.8,104,24,0,Gas_Leak_Site
5539,"Gas leak detected, strong smell in the area",High,44.0,57,30,0,Gas_Leak_Site
5540,"Gas leak detected, strong smell in the area",High,30.2,148,62,0,Gas_Leak_Site
5541,"Gas leak detected, strong smell in the area",Medium,37.1,145,84,0,Gas_Leak_Site
5542,"Gas leak detected, strong smell in the area",Low,41.4,67,83,0,Gas_Leak_Site
5543,"Gas leak detected, strong smell in the area",Medium,38.1,16,86,0,Gas_Leak_Site
5544,"Gas leak detected, strong smell in the area",High,31.1,66,55,0,Gas_Leak_Site
5545,"Gas leak detected, strong smell in the area",High,21.0,47,69,0,Gas_Leak_Site
5546,"Gas leak detected, strong smell in the area",High,49.3,93,41,0,Gas_Leak_Site
5547,"Gas leak detected, strong smell in the area",High,42.3,150,60,0,Gas_Leak_Site
5548,"Gas leak detected, strong smell in the area",Medium,49.2,97,69,0,Gas_Leak_Site
5549,"Gas leak detected, strong smell in the area",Medium,46.7,135,94,0,Gas_Leak_Site
5550,"Gas leak detected, strong smell in the area",High,28.7,52,42,0,Gas_Leak_Site
5551,"Gas leak detected, strong smell in the area",High,37.1,146,16,0,Gas_Leak_Site
5552,"Gas leak detected, strong smell in the area",Medium,23.3,82,64,0,Gas_Leak_Site
5553,"Gas leak detected, strong smell in the area",High,35.9,198,73,0,Gas_Leak_Site
5554,"Gas leak detected, strong smell in the area",High,35.7,169,44,0,Gas_Leak_Site
5555,"Gas leak detected, strong smell in the area",Medium,34.1,7,95,0,Gas_Leak_Site
5556,"Road blocked, unable to evacuate",Low,41.7,197,12,0,Blocked_Road
5557,"Road blocked, unable to evacuate",High,22.7,15,86,0,Blocked_Road
5558,"Road blocked, unable to evacuate",Medium,30.5,90,43,0,Blocked_Road
5559,"Road blocked, unable to evacuate",Medium,36.8,160,30,0,Blocked_Road
5560,"Road blocked, unable to evacuate",High,29.9,117,76,0,Blocked_Road
5561,"Road blocked, unable to evacuate",High,31.2,189,86,0,Blocked_Road
5562,"Road blocked, unable to evacuate",Low,38.0,190,21,0,Blocked_Road
5563,"Road blocked, unable to evacuate",High,32.0,79,66,0,Blocked_Road
5564,"Road blocked, unable to evacuate",Low,45.6,172,15,0,Blocked_Road
5565,"Road blocked, unable to evacuate",High,29.7,33,60,0,Blocked_Road
5566,"Road blocked, unable to evacuate",High,47.4,124,87,0,Blocked_Road
5567,"Road blocked, unable to evacuate",High,42.9,113,60,0,Blocked_Road
5568,"Road blocked, unable to evacuate",High,29.2,22,23,0,Blocked_Road
5569,"Road blocked, unable to evacuate",Low,21.3,126,23,0,Blocked_Road
5570,"Road blocked, unable to evacuate",High,46.6,159,66,0,Blocked_Road
5571,"Road blocked, unable to evacuate",Medium,32.3,172,34,0,Blocked_Road
5572,"Road blocked, unable to evacuate",High,42.2,169,86,0,Blocked_Road
5573,"Road blocked, unable to evacuate",High,32.4,137,43,0,Blocked_Road
5574,"Road blocked, unable to evacuate",Medium,46.1,70,91,0,Blocked_Road
5575,"Road blocked, unable to evacuate",High,46.7,34,19,0,Blocked_Road
5576,"Road blocked, unable to evacuate",High,39.2,173,13,0,Blocked_Road
5577,"Road blocked, unable to evacuate",Low,29.7,31,29,0,Blocked_Road
5578,"Road blocked, unable to evacuate",Low,21.1,139,25,0,Blocked_Road
5579,"Road blocked, unable to evacuate",Low,36.5,94,72,0,Blocked_Road
5580,"Road blocked, unable to evacuate",High,34.6,26,93,0,Blocked_Road
5581,"Road blocked, unable to evacuate",High,30.7,112,24,0,Blocked_Road
5582,"Road blocked, unable to evacuate",Medium,28.0,106,73,0,Blocked_Road
5583,"Road blocked, unable to evacuate",High,35.8,145,69,0,Blocked_Road
5584,"Road blocked, unable to evacuate",High,33.3,68,57,0,Blocked_Road
5585,"Road blocked, unable to evacuate",High,26.1,85,64,0,Blocked_Road
5586,"Road blocked, unable to evacuate",High,47.2,184,32,0,Blocked_Road
5587,"Road blocked, unable to evacuate",Low,45.0,109,52,0,Blocked_Road
5588,"Road blocked, unable to evacuate",High,45.4,37,53,0,Blocked_Road
5589,"Road blocked, unable to evacuate",High,30.0,124,86,0,Blocked_Road
5590,"Road blocked, unable to evacuate",High,42.1,23,84,0,Blocked_Road
5591,"Road blocked, unable to evacuate",Medium,33.0,149,69,0,Blocked_Road
5592,"Road blocked, unable to evacuate",Medium,40.3,177,86,0,Blocked_Road
5593,"Road blocked, unable to evacuate",High,46.3,24,84,0,Blocked_Road
5594,"Road blocked, unable to evacuate",Low,27.5,32,72,0,Blocked_Road
5595,"Road blocked, unable to evacuate",Medium,49.4,126,94,0,Blocked_Road
5596,"Road blocked, unable to evacuate",High,45.3,87,70,0,Blocked_Road
5597,"Road blocked, unable to evacuate",Low,46.5,26,16,0,Blocked_Road
5598,"Road blocked, unable to evacuate",High,33.2,6,45,0,Blocked_Road
5599,"Road blocked, unable to evacuate",Medium,25.6,155,48,0,Blocked_Road
5600,"Road blocked, unable to evacuate",High,31.0,140,29,0,Blocked_Road
5601,"Road blocked, unable to evacuate",High,40.6,140,14,0,Blocked_Road
5602,"Road blocked, unable to evacuate",High,33.6,76,71,0,Blocked_Road
5603,"Road blocked, unable to evacuate",Low,21.0,167,28,0,Blocked_Road
5604,"Road blocked, unable to evacuate",High,49.4,154,90,0,Blocked_Road
5605,"Road blocked, unable to evacuate",Medium,32.4,149,22,0,Blocked_Road
5606,"Road blocked, unable to evacuate",High,38.0,185,12,0,Blocked_Road
5607,"Road blocked, unable to evacuate",Low,38.0,112,35,0,Blocked_Road
5608,"Road blocked, unable to evacuate",High,37.3,191,40,0,Blocked_Road
5609,"Road blocked, unable to evacuate",High,33.9,131,47,0,Blocked_Road
5610,"Road blocked, unable to evacuate",High,22.3,73,61,0,Blocked_Road
5611,"Road blocked, unable to evacuate",High,23.8,191,31,0,Blocked_Road
5612,"Road blocked, unable to evacuate",Low,49.3,24,18,0,Blocked_Road
5613,"Road blocked, unable to evacuate",Medium,36.6,54,40,0,Blocked_Road
5614,"Road blocked, unable to evacuate",Medium,31.5,28,31,0,Blocked_Road
5615,"Road blocked, unable to evacuate",High,34.4,89,56,0,Blocked_Road
5616,"Road blocked, unable to evacuate",Low,23.3,11,36,0,Blocked_Road
5617,"Road blocked, unable to evacuate",High,39.2,73,11,0,Blocked_Road
5618,"Road blocked, unable to evacuate",Low,35.3,65,78,0,Blocked_Road
5619,"Road blocked, unable to evacuate",High,41.0,107,93,0,Blocked_Road
5620,"Road blocked, unable to evacuate",Low,43.0,127,67,0,Blocked_Road
5621,"Road blocked, unable to evacuate",High,32.6,184,83,0,Blocked_Road
5622,"Road blocked, unable to evacuate",Medium,32.9,200,41,0,Blocked_Road
5623,"Road blocked, unable to evacuate",High,49.5,87,91,0,Blocked_Road
5624,"Road blocked, unable to evacuate",High,28.6,89,19,0,Blocked_Road
5625,"Road blocked, unable to evacuate",Medium,41.4,45,44,0,Blocked_Road
5626,"Road blocked, unable to evacuate",Medium,48.2,118,78,0,Blocked_Road
5627,"Road blocked, unable to evacuate",High,48.0,94,21,0,Blocked_Road
5628,"Road blocked, unable to evacuate",High,25.8,19,57,0,Blocked_Road
5629,"Road blocked, unable to evacuate",Low,21.3,149,43,0,Blocked_Road
5630,"Road blocked, unable to evacuate",High,23.8,181,59,0,Blocked_Road
5631,"Road blocked, unable to evacuate",High,22.2,30,12,0,Blocked_Road
5632,"Road blocked, unable to evacuate",Low,23.6,172,58,0,Blocked_Road
5633,"Road blocked, unable to evacuate",High,34.7,162,64,0,Blocked_Road
5634,"Road blocked, unable to evacuate",Low,29.5,7,72,0,Blocked_Road
5635,"Road blocked, unable to evacuate",Medium,46.9,104,16,0,Blocked_Road
5636,"Road blocked, unable to evacuate",Low,38.3,25,38,0,Blocked_Road
5637,"Road blocked, unable to evacuate",High,36.7,193,29,0,Blocked_Road
5638,"Road blocked, unable to evacuate",Medium,41.9,96,78,0,Blocked_Road
5639,"Road blocked, unable to evacuate",High,42.0,101,58,0,Blocked_Road
5640,"Road blocked, unable to evacuate",High,41.9,34,12,0,Blocked_Road
5641,"Road blocked, unable to evacuate",High,26.0,10,14,0,Blocked_Road
5642,"Road blocked, unable to evacuate",High,38.0,39,51,0,Blocked_Road
5643,"Road blocked, unable to evacuate",Low,31.3,50,33,0,Blocked_Road
5644,"Road blocked, unable to evacuate",Low,20.8,14,57,0,Blocked_Road
5645,"Road blocked, unable to evacuate",Low,25.1,140,50,0,Blocked_Road
5646,"Road blocked, unable to evacuate",Medium,22.0,79,41,0,Blocked_Road
5647,"Road blocked, unable to evacuate",Low,27.5,76,32,0,Blocked_Road
5648,"Road blocked, unable to evacuate",Low,26.5,4,66,0,Blocked_Road
5649,"Road blocked, unable to evacuate",Medium,41.6,101,30,0,Blocked_Road
5650,"Road blocked, unable to evacuate",High,38.3,153,73,0,Blocked_Road
5651,"Road blocked, unable to evacuate",High,40.5,18,35,0,Blocked_Road
5652,"Road blocked, unable to evacuate",High,36.8,158,15,0,Blocked_Road
5653,"Road blocked, unable to evacuate",Medium,23.5,167,59,0,Blocked_Road
5654,"Road blocked, unable to evacuate",Medium,24.1,160,12,0,Blocked_Road
5655,"Road blocked, unable to evacuate",High,32.6,154,78,0,Blocked_Road
5656,"Road blocked, unable to evacuate",High,24.6,4,10,0,Blocked_Road
5657,"Road blocked, unable to evacuate",High,49.0,35,89,0,Blocked_Road
5658,"Road blocked, unable to evacuate",High,39.2,73,88,0,Blocked_Road
5659,"Road blocked, unable to evacuate",Medium,35.8,195,31,0,Blocked_Road
5660,"Road blocked, unable to evacuate",High,43.5,10,74,0,Blocked_Road
5661,"Road blocked, unable to evacuate",High,42.0,135,71,0,Blocked_Road
5662,"Road blocked, unable to evacuate",Low,49.4,83,28,0,Blocked_Road
5663,"Road blocked, unable to evacuate",High,36.2,77,64,0,Blocked_Road
5664,"Road blocked, unable to evacuate",High,47.4,188,75,0,Blocked_Road
5665,"Road blocked, unable to evacuate",High,49.7,92,63,0,Blocked_Road
5666,"Road blocked, unable to evacuate",Low,25.2,22,21,0,Blocked_Road
5667,"Road blocked, unable to evacuate",Medium,34.8,193,71,0,Blocked_Road
5668,"Road blocked, unable to evacuate",Medium,38.6,171,71,0,Blocked_Road
5669,"Road blocked, unable to evacuate",High,41.0,22,87,0,Blocked_Road
5670,"Road blocked, unable to evacuate",Medium,22.3,83,38,0,Blocked_Road
5671,"Road blocked, unable to evacuate",Medium,44.5,44,50,0,Blocked_Road
5672,"Road blocked, unable to evacuate",High,36.0,122,39,0,Blocked_Road
5673,"Road blocked, unable to evacuate",Medium,45.4,7,73,0,Blocked_Road
5674,"Road blocked, unable to evacuate",Medium,25.2,200,11,0,Blocked_Road
5675,"Road blocked, unable to evacuate",High,27.1,34,13,0,Blocked_Road
5676,"Road blocked, unable to evacuate",Medium,24.0,194,54,0,Blocked_Road
5677,"Road blocked, unable to evacuate",High,30.6,109,55,0,Blocked_Road
5678,"Road blocked, unable to evacuate",Medium,35.5,5,15,0,Blocked_Road
5679,"Road blocked, unable to evacuate",High,23.1,24,11,0,Blocked_Road
5680,"Road blocked, unable to evacuate",Low,31.8,151,61,0,Blocked_Road
5681,"Road blocked, unable to evacuate",High,29.4,129,33,0,Blocked_Road
5682,"Road blocked, unable to evacuate",High,38.9,133,95,0,Blocked_Road
5683,"Road blocked, unable to evacuate",Medium,21.0,103,40,0,Blocked_Road
5684,"Road blocked, unable to evacuate",High,38.2,26,26,0,Blocked_Road
5685,"Road blocked, unable to evacuate",Low,36.3,17,39,0,Blocked_Road
5686,"Road blocked, unable to evacuate",High,23.7,11,83,0,Blocked_Road
5687,"Road blocked, unable to evacuate",High,31.7,130,58,0,Blocked_Road
5688,"Road blocked, unable to evacuate",High,31.7,45,36,0,Blocked_Road
5689,"Road blocked, unable to evacuate",Low,34.8,27,55,0,Blocked_Road
5690,"Road blocked, unable to evacuate",High,30.1,44,83,0,Blocked_Road
5691,"Road blocked, unable to evacuate",High,32.9,117,66,0,Blocked_Road
5692,"Road blocked, unable to evacuate",High,40.2,10,78,0,Blocked_Road
5693,"Road blocked, unable to evacuate",High,24.5,94,55,0,Blocked_Road
5694,"Road blocked, unable to evacuate",High,39.1,33,50,0,Blocked_Road
5695,"Road blocked, unable to evacuate",Medium,20.1,116,47,0,Blocked_Road
5696,"Road blocked, unable to evacuate",Medium,44.7,114,79,0,Blocked_Road
5697,"Road blocked, unable to evacuate",High,20.2,18,95,0,Blocked_Road
5698,"Road blocked, unable to evacuate",High,45.1,150,44,0,Blocked_Road
5699,"Road blocked, unable to evacuate",Medium,47.7,26,34,0,Blocked_Road
5700,"Road blocked, unable to evacuate",High,42.4,63,36,0,Blocked_Road
5701,"Road blocked, unable to evacuate",Low,46.5,57,84,0,Blocked_Road
5702,"Road blocked, unable to evacuate",Medium,39.5,91,65,0,Blocked_Road
5703,"Road blocked, unable to evacuate",Medium,49.2,166,91,0,Blocked_Road
5704,"Road blocked, unable to evacuate",Low,22.9,105,72,0,Blocked_Road
5705,"Road blocked, unable to evacuate",High,47.3,67,38,0,Blocked_Road
5706,"Road blocked, unable to evacuate",High,26.8,33,75,0,Blocked_Road
5707,"Road blocked, unable to evacuate",Low,26.3,116,22,0,Blocked_Road
5708,"Road blocked, unable to evacuate",Low,31.5,171,76,0,Blocked_Road
5709,"Road blocked, unable to evacuate",High,38.0,185,93,0,Blocked_Road
5710,"Road blocked, unable to evacuate",Medium,35.0,59,76,0,Blocked_Road
5711,"Road blocked, unable to evacuate",Low,36.2,139,40,0,Blocked_Road
5712,"Road blocked, unable to evacuate",High,45.6,31,63,0,Blocked_Road
5713,"Road blocked, unable to evacuate",Low,46.6,84,77,0,Blocked_Road
5714,"Road blocked, unable to evacuate",High,41.0,171,95,0,Blocked_Road
5715,"Road blocked, unable to evacuate",High,39.2,194,86,0,Blocked_Road
5716,"Road blocked, unable to evacuate",High,41.3,170,31,0,Blocked_Road
5717,"Road blocked, unable to evacuate",High,34.9,85,88,0,Blocked_Road
5718,"Road blocked, unable to evacuate",Low,46.1,80,65,0,Blocked_Road
5719,"Road blocked, unable to evacuate",High,48.2,111,42,0,Blocked_Road
5720,"Road blocked, unable to evacuate",High,47.0,50,67,0,Blocked_Road
5721,"Road blocked, unable to evacuate",Medium,48.4,131,39,0,Blocked_Road
5722,"Road blocked, unable to evacuate",Low,33.2,83,82,0,Blocked_Road
5723,"Road blocked, unable to evacuate",Low,21.2,175,60,0,Blocked_Road
5724,"Road blocked, unable to evacuate",High,47.8,128,17,0,Blocked_Road
5725,"Road blocked, unable to evacuate",High,37.5,157,68,0,Blocked_Road
5726,"Road blocked, unable to evacuate",Low,21.3,77,77,0,Blocked_Road
5727,"Road blocked, unable to evacuate",Medium,33.0,83,69,0,Blocked_Road
5728,"Road blocked, unable to evacuate",Medium,27.1,175,70,0,Blocked_Road
5729,"Road blocked, unable to evacuate",High,38.2,146,12,0,Blocked_Road
5730,"Road blocked, unable to evacuate",High,37.8,144,36,0,Blocked_Road
5731,"Road blocked, unable to evacuate",Low,24.0,191,15,0,Blocked_Road
5732,"Road blocked, unable to evacuate",High,37.8,138,32,0,Blocked_Road
5733,"Road blocked, unable to evacuate",High,20.4,139,52,0,Blocked_Road
5734,"Road blocked, unable to evacuate",Low,24.1,71,26,0,Blocked_Road
5735,"Road blocked, unable to evacuate",Medium,23.6,83,90,0,Blocked_Road
5736,"Road blocked, unable to evacuate",High,45.0,192,52,0,Blocked_Road
5737,"Road blocked, unable to evacuate",Medium,43.2,134,76,0,Blocked_Road
5738,"Road blocked, unable to evacuate",High,30.8,43,95,0,Blocked_Road
5739,"Road blocked, unable to evacuate",High,27.4,70,17,0,Blocked_Road
5740,"Road blocked, unable to evacuate",Medium,46.1,112,43,0,Blocked_Road
5741,"Road blocked, unable to evacuate",Low,42.2,130,38,0,Blocked_Road
5742,"Road blocked, unable to evacuate",High,21.6,11,47,0,Blocked_Road
5743,"Road blocked, unable to evacuate",Medium,37.8,178,73,0,Blocked_Road
5744,"Road blocked, unable to evacuate",Medium,29.2,133,81,0,Blocked_Road
5745,"Road blocked, unable to evacuate",High,37.4,1,40,0,Blocked_Road
5746,"Road blocked, unable to evacuate",High,47.7,168,88,0,Blocked_Road
5747,"Road blocked, unable to evacuate",Low,21.1,35,14,0,Blocked_Road
5748,"Road blocked, unable to evacuate",Medium,28.1,91,34,0,Blocked_Road
5749,"Road blocked, unable to evacuate",Medium,28.4,130,67,0,Blocked_Road
5750,"Road blocked, unable to evacuate",High,24.0,122,16,0,Blocked_Road
5751,"Road blocked, unable to evacuate",High,47.8,69,52,0,Blocked_Road
5752,"Road blocked, unable to evacuate",Medium,26.7,100,81,0,Blocked_Road
5753,"Road blocked, unable to evacuate",Low,33.4,175,48,0,Blocked_Road
5754,"Road blocked, unable to evacuate",High,22.8,171,42,0,Blocked_Road
5755,"Road blocked, unable to evacuate",High,35.4,128,44,0,Blocked_Road
5756,"Road blocked, unable to evacuate",High,28.2,36,17,0,Blocked_Road
5757,"Road blocked, unable to evacuate",High,42.1,124,50,0,Blocked_Road
5758,"Road blocked, unable to evacuate",High,32.0,63,89,0,Blocked_Road
5759,"Road blocked, unable to evacuate",Low,46.4,124,12,0,Blocked_Road
5760,"Road blocked, unable to evacuate",High,40.5,59,56,0,Blocked_Road
5761,"Road blocked, unable to evacuate",High,44.7,54,37,0,Blocked_Road
5762,"Road blocked, unable to evacuate",High,23.9,91,31,0,Blocked_Road
5763,"Road blocked, unable to evacuate",Medium,32.5,161,65,0,Blocked_Road
5764,"Road blocked, unable to evacuate",High,49.3,117,87,0,Blocked_Road
5765,"Road blocked, unable to evacuate",Medium,45.5,108,72,0,Blocked_Road
5766,"Road blocked, unable to evacuate",Medium,43.9,23,14,0,Blocked_Road
5767,"Road blocked, unable to evacuate",Low,31.4,15,14,0,Blocked_Road
5768,"Road blocked, unable to evacuate",High,47.3,158,23,0,Blocked_Road
5769,"Road blocked, unable to evacuate",High,36.5,110,79,0,Blocked_Road
5770,"Road blocked, unable to evacuate",Medium,22.7,171,24,0,Blocked_Road
5771,"Road blocked, unable to evacuate",Medium,22.4,144,72,0,Blocked_Road
5772,"Road blocked, unable to evacuate",Medium,25.7,55,76,0,Blocked_Road
5773,"Road blocked, unable to evacuate",Medium,42.1,94,44,0,Blocked_Road
5774,"Road blocked, unable to evacuate",High,37.4,111,92,0,Blocked_Road
5775,"Road blocked, unable to evacuate",High,29.0,120,82,0,Blocked_Road
5776,"Road blocked, unable to evacuate",High,25.8,41,85,0,Blocked_Road
5777,"Road blocked, unable to evacuate",Low,21.2,123,82,0,Blocked_Road
5778,"Road blocked, unable to evacuate",Low,43.5,30,18,0,Blocked_Road
5779,"Road blocked, unable to evacuate",High,48.9,159,28,0,Blocked_Road
5780,"Road blocked, unable to evacuate",Low,38.6,37,14,0,Blocked_Road
5781,"Road blocked, unable to evacuate",Medium,25.6,89,20,0,Blocked_Road
5782,"Road blocked, unable to evacuate",High,36.1,63,72,0,Blocked_Road
5783,"Road blocked, unable to evacuate",High,39.2,79,22,0,Blocked_Road
5784,"Road blocked, unable to evacuate",High,42.2,185,18,0,Blocked_Road
5785,"Road blocked, unable to evacuate",High,25.6,188,38,0,Blocked_Road
5786,"Road blocked, unable to evacuate",High,23.8,59,72,0,Blocked_Road
5787,"Road blocked, unable to evacuate",High,38.8,81,68,0,Blocked_Road
5788,"Road blocked, unable to evacuate",Medium,39.6,2,16,0,Blocked_Road
5789,"Road blocked, unable to evacuate",Low,27.5,120,54,0,Blocked_Road
5790,"Road blocked, unable to evacuate",Medium,20.5,48,63,0,Blocked_Road
5791,"Road blocked, unable to evacuate",High,40.6,1,69,0,Blocked_Road
5792,"Road blocked, unable to evacuate",Low,39.8,144,93,0,Blocked_Road
5793,"Road blocked, unable to evacuate",High,48.9,167,51,0,Blocked_Road
5794,"Road blocked, unable to evacuate",Medium,41.3,151,73,0,Blocked_Road
5795,"Road blocked, unable to evacuate",Medium,44.9,67,15,0,Blocked_Road
5796,"Road blocked, unable to evacuate",Low,28.0,4,43,0,Blocked_Road
5797,"Road blocked, unable to evacuate",Medium,34.1,163,91,0,Blocked_Road
5798,"Road blocked, unable to evacuate",High,22.7,114,70,0,Blocked_Road
5799,"Road blocked, unable to evacuate",High,21.9,99,10,0,Blocked_Road
5800,"Road blocked, unable to evacuate",Medium,25.9,145,77,0,Blocked_Road
5801,"Road blocked, unable to evacuate",High,46.8,28,32,0,Blocked_Road
5802,"Road blocked, unable to evacuate",High,32.9,123,22,0,Blocked_Road
5803,"Road blocked, unable to evacuate",High,23.8,121,16,0,Blocked_Road
5804,"Road blocked, unable to evacuate",High,34.9,144,90,0,Blocked_Road
5805,"Road blocked, unable to evacuate",High,24.9,190,84,0,Blocked_Road
5806,"Road blocked, unable to evacuate",Low,27.4,59,85,0,Blocked_Road
5807,"Road blocked, unable to evacuate",High,35.4,41,18,0,Blocked_Road
5808,"Road blocked, unable to evacuate",Low,32.2,121,56,0,Blocked_Road
5809,"Road blocked, unable to evacuate",High,36.7,17,10,0,Blocked_Road
5810,"Road blocked, unable to evacuate",Medium,25.2,155,60,0,Blocked_Road
5811,"Road blocked, unable to evacuate",High,49.9,168,32,0,Blocked_Road
5812,"Road blocked, unable to evacuate",Medium,47.2,188,18,0,Blocked_Road
5813,"Road blocked, unable to evacuate",Medium,25.8,61,69,0,Blocked_Road
5814,"Road blocked, unable to evacuate",High,35.6,141,35,0,Blocked_Road
5815,"Road blocked, unable to evacuate",Low,21.0,31,55,0,Blocked_Road
5816,"Road blocked, unable to evacuate",Medium,28.1,132,25,0,Blocked_Road
5817,"Road blocked, unable to evacuate",High,20.3,70,31,0,Blocked_Road
5818,"Road blocked, unable to evacuate",High,25.4,97,22,0,Blocked_Road
5819,"Road blocked, unable to evacuate",Low,22.0,159,54,0,Blocked_Road
5820,"Road blocked, unable to evacuate",High,29.3,140,30,0,Blocked_Road
5821,"Road blocked, unable to evacuate",High,24.8,100,84,0,Blocked_Road
5822,"Road blocked, unable to evacuate",Low,30.5,24,20,0,Blocked_Road
5823,"Road blocked, unable to evacuate",Medium,38.9,139,52,0,Blocked_Road
5824,"Road blocked, unable to evacuate",Medium,20.8,9,34,0,Blocked_Road
5825,"Road blocked, unable to evacuate",High,44.2,31,44,0,Blocked_Road
5826,"Road blocked, unable to evacuate",Medium,24.9,0,93,0,Blocked_Road
5827,"Road blocked, unable to evacuate",Medium,35.9,135,17,0,Blocked_Road
5828,"Road blocked, unable to evacuate",Medium,27.0,177,33,0,Blocked_Road
5829,"Road blocked, unable to evacuate",Low,50.0,39,36,0,Blocked_Road
5830,"Road blocked, unable to evacuate",Medium,47.8,71,13,0,Blocked_Road
5831,"Road blocked, unable to evacuate",High,35.4,199,41,0,Blocked_Road
5832,"Road blocked, unable to evacuate",Medium,23.2,156,65,0,Blocked_Road
5833,"Road blocked, unable to evacuate",High,40.8,33,86,0,Blocked_Road
5834,"Road blocked, unable to evacuate",High,48.5,195,32,0,Blocked_Road
5835,"Road blocked, unable to evacuate",High,35.4,34,61,0,Blocked_Road
5836,"Road blocked, unable to evacuate",High,41.3,145,58,0,Blocked_Road
5837,"Road blocked, unable to evacuate",Medium,30.3,31,66,0,Blocked_Road
5838,"Road blocked, unable to evacuate",High,36.4,111,11,0,Blocked_Road
5839,"Road blocked, unable to evacuate",High,47.1,15,51,0,Blocked_Road
5840,"Road blocked, unable to evacuate",Medium,27.8,193,21,0,Blocked_Road
5841,"Road blocked, unable to evacuate",Low,40.0,125,72,0,Blocked_Road
5842,"Road blocked, unable to evacuate",High,45.6,39,24,0,Blocked_Road
5843,"Road blocked, unable to evacuate",Medium,26.8,108,15,0,Blocked_Road
5844,"Road blocked, unable to evacuate",High,44.4,3,36,0,Blocked_Road
5845,"Road blocked, unable to evacuate",High,29.5,48,14,0,Blocked_Road
5846,"Road blocked, unable to evacuate",High,44.8,66,51,0,Blocked_Road
5847,"Road blocked, unable to evacuate",High,38.5,79,18,0,Blocked_Road
5848,"Road blocked, unable to evacuate",High,31.7,64,32,0,Blocked_Road
5849,"Road blocked, unable to evacuate",High,28.2,176,46,0,Blocked_Road
